"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/16/2020","AQS","060131001","1","1.2","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/17/2020","AQS","060131001","1","0.9","ppb","0","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/18/2020","AQS","060131001","1","2.6","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/19/2020","AQS","060131001","1","1.4","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/20/2020","AQS","060131001","1","1.4","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/21/2020","AQS","060131001","1","2.8","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/22/2020","AQS","060131001","1","2.4","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/23/2020","AQS","060131001","1","1.7","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/24/2020","AQS","060131001","1","3.4","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/25/2020","AQS","060131001","1","1.3","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/26/2020","AQS","060131001","1","1.2","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/27/2020","AQS","060131001","1","1.6","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/28/2020","AQS","060131001","1","4.1","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/29/2020","AQS","060131001","1","6.5","ppb","9","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/30/2020","AQS","060131001","1","1.3","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"03/31/2020","AQS","060131001","1","2","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/01/2020","AQS","060131001","1","0.9","ppb","0","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/02/2020","AQS","060131001","1","1.3","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/03/2020","AQS","060131001","1","1.7","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/04/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/05/2020","AQS","060131001","1","3.4","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/06/2020","AQS","060131001","1","0.8","ppb","0","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/07/2020","AQS","060131001","1","0.8","ppb","0","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/08/2020","AQS","060131001","1","3.4","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/09/2020","AQS","060131001","1","1.9","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/10/2020","AQS","060131001","1","1.2","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/11/2020","AQS","060131001","1","1","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/12/2020","AQS","060131001","1","1.1","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/13/2020","AQS","060131001","1","1.8","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/14/2020","AQS","060131001","1","2.6","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/15/2020","AQS","060131001","1","7.1","ppb","10","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/16/2020","AQS","060131001","1","2","ppb","3","Crockett - Kendall Ave","21","88.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/17/2020","AQS","060131001","1","1.6","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/18/2020","AQS","060131001","1","1.2","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/19/2020","AQS","060131001","1","1","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/20/2020","AQS","060131001","1","1.1","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/21/2020","AQS","060131001","1","1.8","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/22/2020","AQS","060131001","1","2.7","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/23/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/24/2020","AQS","060131001","1","4.1","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/25/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/26/2020","AQS","060131001","1","2.5","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/27/2020","AQS","060131001","1","3.2","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/28/2020","AQS","060131001","1","3.9","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/29/2020","AQS","060131001","1","2.2","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"04/30/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/01/2020","AQS","060131001","1","2.8","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/02/2020","AQS","060131001","1","1.7","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/03/2020","AQS","060131001","1","2.1","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/04/2020","AQS","060131001","1","2.6","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/05/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/06/2020","AQS","060131001","1","3.2","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/07/2020","AQS","060131001","1","5","ppb","7","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/08/2020","AQS","060131001","1","7.6","ppb","10","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/09/2020","AQS","060131001","1","5.3","ppb","7","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/10/2020","AQS","060131001","1","1.4","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/11/2020","AQS","060131001","1","3.2","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/12/2020","AQS","060131001","1","2.2","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/13/2020","AQS","060131001","1","5.2","ppb","7","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/14/2020","AQS","060131001","1","1.3","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/15/2020","AQS","060131001","1","1.6","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/16/2020","AQS","060131001","1","2","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/17/2020","AQS","060131001","1","1.2","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/18/2020","AQS","060131001","1","1.7","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/19/2020","AQS","060131001","1","1.2","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/20/2020","AQS","060131001","1","2.2","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/21/2020","AQS","060131001","1","1.9","ppb","1","Crockett - Kendall Ave","19","79.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/22/2020","AQS","060131001","1","1.5","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/23/2020","AQS","060131001","1","1.9","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/24/2020","AQS","060131001","1","3.8","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/25/2020","AQS","060131001","1","3.7","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"05/26/2020","AQS","060131001","1","3.7","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/02/2020","AQS","060131001","1","3.6","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/03/2020","AQS","060131001","1","5.3","ppb","7","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/04/2020","AQS","060131001","1","4.3","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/05/2020","AQS","060131001","1","1.7","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/06/2020","AQS","060131001","1","1.8","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/07/2020","AQS","060131001","1","1","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/08/2020","AQS","060131001","1","3.1","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/09/2020","AQS","060131001","1","3.7","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/10/2020","AQS","060131001","1","3.6","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/11/2020","AQS","060131001","1","3.1","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/12/2020","AQS","060131001","1","1.3","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/13/2020","AQS","060131001","1","1","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/14/2020","AQS","060131001","1","2.4","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/15/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/16/2020","AQS","060131001","1","2.4","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/17/2020","AQS","060131001","1","2.5","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/18/2020","AQS","060131001","1","5","ppb","7","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/19/2020","AQS","060131001","1","1.5","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/20/2020","AQS","060131001","1","1.6","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/21/2020","AQS","060131001","1","3.3","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/22/2020","AQS","060131001","1","4","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/23/2020","AQS","060131001","1","3.2","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/24/2020","AQS","060131001","1","5","ppb","7","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/25/2020","AQS","060131001","1","2.8","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/26/2020","AQS","060131001","1","4.4","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/27/2020","AQS","060131001","1","1.4","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/28/2020","AQS","060131001","1","7.1","ppb","10","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/29/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"06/30/2020","AQS","060131001","1","2.3","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/01/2020","AQS","060131001","1","1.7","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/02/2020","AQS","060131001","1","1.9","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/03/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/04/2020","AQS","060131001","1","4.1","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/05/2020","AQS","060131001","1","5.4","ppb","7","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/06/2020","AQS","060131001","1","3.8","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/07/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/08/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/09/2020","AQS","060131001","1","4.3","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/10/2020","AQS","060131001","1","4.4","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/11/2020","AQS","060131001","1","6","ppb","9","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/12/2020","AQS","060131001","1","4.3","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/13/2020","AQS","060131001","1","2.7","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/14/2020","AQS","060131001","1","1.7","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/15/2020","AQS","060131001","1","2.7","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/16/2020","AQS","060131001","1","2.1","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/17/2020","AQS","060131001","1","2","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/18/2020","AQS","060131001","1","4.7","ppb","6","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/19/2020","AQS","060131001","1","1.8","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/20/2020","AQS","060131001","1","1.7","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/21/2020","AQS","060131001","1","1.5","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/22/2020","AQS","060131001","1","1.7","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/23/2020","AQS","060131001","1","2.6","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/24/2020","AQS","060131001","1","1.9","ppb","1","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/25/2020","AQS","060131001","1","2.9","ppb","3","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/26/2020","AQS","060131001","1","3.1","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
"07/27/2020","AQS","060131001","1","3.1","ppb","4","Crockett - Kendall Ave","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.05492","-122.233229"
